0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.21,1.58,9.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.33,1.62,9.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.33,1.62,9.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.25,1.51,9.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.25,1.51,9.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.25,1.28,9.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.25,1.28,9.69,0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.18,1.39,9.69,0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.14,1.43,9.76,0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.14,1.43,9.76,0.04,-0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,
-1.33,1.47,9.54,0.04,-0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,
-1.33,1.47,9.54,-0.01,-0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,
-1.33,1.47,9.54,-0.05,-0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,
-1.14,1.01,9.30,-0.05,-0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,
-1.14,1.01,9.30,0.02,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.14,1.32,9.80,0.02,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.02,1.16,9.19,0.02,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.06,1.05,8.57,0.02,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.25,1.32,8.92,0.02,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.02,1.77,10.26,0.02,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.33,1.81,11.60,0.02,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
