0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.33,9.59,-2.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.29,9.59,-2.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.33,9.55,-2.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.33,9.55,-2.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.29,9.55,-2.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.29,9.55,-2.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.29,9.51,-2.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-1.29,9.51,-2.38,-0.01,-0.00,-0.01,0.00,0.00,0.00,0.00,
-1.29,9.51,-2.38,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
-1.29,9.51,-2.38,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,
-1.29,9.51,-2.38,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,
-1.33,9.66,-2.27,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,
-1.37,9.66,-2.23,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,
-1.29,9.63,-2.27,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,
-1.29,9.63,-2.27,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
-1.29,9.63,-2.27,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
-1.33,9.63,-2.27,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
-1.33,9.63,-2.27,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
-1.29,9.66,-2.27,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
-1.29,9.66,-2.27,0.00,-0.00,0.01,0.00,0.00,0.00,0.00,
-1.29,9.66,-2.27,0.00,-0.01,0.01,0.00,0.00,0.00,0.00,
-1.29,9.66,-2.27,0.00,-0.01,0.01,0.00,0.00,0.00,0.00,
-1.21,9.51,-2.50,0.00,-0.01,0.01,0.00,0.00,0.00,0.00,
-1.21,9.47,-2.42,0.00,-0.01,0.01,0.00,0.00,0.00,0.00,
-1.29,9.51,-2.42,0.00,-0.01,0.01,0.00,0.00,0.00,0.00,
-1.33,9.51,-2.34,0.00,-0.01,0.01,0.00,0.00,0.00,0.00,
-1.33,9.51,-2.34,0.00,-0.00,0.01,0.00,0.00,0.00,0.00,
