0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,224
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,243
-1.68,9.68,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,248
-1.68,9.64,1.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,253
-1.76,9.72,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,258
-1.76,9.72,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,263
-1.80,9.75,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,268
-1.76,9.72,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,272
-1.76,9.68,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,278
-1.68,9.68,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,282
-1.68,9.68,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,287
-1.76,9.72,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,292
-1.72,9.72,1.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,297
-1.76,9.68,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,302
-1.80,9.72,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,307
-1.80,9.75,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,311
-1.76,9.72,1.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315
-1.80,9.72,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,319
-1.80,9.72,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,322
-1.80,9.72,1.39,0.00,0.01,0.00,0.00,0.00,0.00,0.00,328
-1.80,9.72,1.39,0.00,0.01,0.00,0.00,0.00,0.00,0.00,331
-1.80,9.72,1.39,0.00,-0.01,0.01,0.00,0.00,0.00,0.00,336
-1.80,9.72,1.39,0.01,-0.01,0.01,0.00,0.00,0.00,0.00,340
-1.76,9.68,1.42,0.01,-0.01,0.01,0.00,0.00,0.00,0.00,345
-1.76,9.72,1.39,0.01,-0.01,0.01,0.00,0.00,0.00,0.00,350
-1.76,9.75,1.39,0.01,-0.01,0.01,0.00,0.00,0.00,0.00,355
-1.76,9.75,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,358
-1.76,9.75,1.39,0.00,0.00,0.00,0.49,-0.44,-0.60,0.46,362
-1.76,9.75,1.39,0.00,0.00,0.00,0.49,-0.44,-0.60,0.46,366
-1.76,9.75,1.39,-0.00,-0.00,0.00,0.49,-0.44,-0.60,0.46,371
-1.72,9.68,1.39,-0.00,-0.00,0.00,0.49,-0.44,-0.60,0.46,375
-1.72,9.68,1.39,-0.01,0.00,0.02,0.49,-0.44,-0.60,0.46,379
-1.72,9.68,1.42,-0.01,0.00,0.02,0.49,-0.44,-0.60,0.46,384
-1.72,9.68,1.42,-0.01,0.00,0.02,0.49,-0.44,-0.60,0.46,389
-1.72,9.68,1.46,-0.01,0.00,0.02,0.49,-0.44,-0.60,0.46,393
-1.76,9.75,1.42,-0.01,0.00,0.02,0.49,-0.44,-0.60,0.46,396
-1.76,9.75,1.42,-0.02,0.00,0.00,0.49,-0.44,-0.60,0.46,401
-1.80,9.72,1.46,-0.02,0.00,0.00,0.49,-0.44,-0.60,0.46,405
-1.80,9.72,1.46,-0.00,0.00,0.01,0.49,-0.44,-0.60,0.46,410
-1.84,9.68,1.39,-0.00,0.00,0.01,0.49,-0.44,-0.60,0.46,414
-1.84,9.68,1.39,0.00,0.00,0.00,0.49,-0.44,-0.60,0.46,418
-1.76,9.68,1.39,0.00,0.00,0.00,0.49,-0.44,-0.60,0.46,422
-1.76,9.64,1.42,0.00,0.00,0.00,0.49,-0.44,-0.60,0.46,427
-1.76,9.64,1.42,0.00,-0.00,0.01,0.49,-0.44,-0.60,0.46,431
-1.72,9.68,1.50,0.00,-0.00,0.01,0.49,-0.44,-0.60,0.46,435
-1.72,9.68,1.50,0.01,0.01,0.01,0.49,-0.44,-0.60,0.46,440
-1.72,9.75,1.42,0.01,0.01,0.01,0.49,-0.44,-0.60,0.46,443
-1.76,9.72,1.39,0.01,0.01,0.01,0.49,-0.44,-0.60,0.46,448
-1.72,9.72,1.42,0.01,0.01,0.01,0.49,-0.44,-0.60,0.46,452
-1.80,9.72,1.39,0.01,0.01,0.01,0.49,-0.44,-0.60,0.46,456
-1.80,9.72,1.39,0.00,0.00,0.00,0.49,-0.44,-0.60,0.46,461
-1.80,9.75,1.42,0.00,0.00,0.00,0.49,-0.44,-0.60,0.46,465
-1.80,9.75,1.42,-0.00,0.00,0.00,0.49,-0.44,-0.60,0.46,471
-1.76,9.72,1.39,-0.00,0.00,0.00,0.49,-0.44,-0.60,0.46,475
-1.76,9.72,1.39,0.00,-0.01,0.01,0.49,-0.44,-0.60,0.46,479
-1.80,9.68,1.39,0.00,-0.01,0.01,0.49,-0.44,-0.60,0.46,483
-1.80,9.68,1.35,0.00,-0.01,0.01,0.49,-0.44,-0.60,0.46,488
-1.88,9.68,1.39,0.00,-0.01,0.01,0.49,-0.44,-0.60,0.46,493
-1.88,9.68,1.39,-0.01,0.00,-0.01,0.49,-0.44,-0.60,0.46,496
-1.88,9.68,1.39,-0.01,0.00,-0.01,0.49,-0.44,-0.60,0.46,501
-1.80,9.68,1.42,-0.01,0.00,-0.01,0.49,-0.44,-0.60,0.46,504
-1.80,9.68,1.42,-0.02,0.01,-0.00,0.49,-0.44,-0.60,0.46,509
-1.80,9.75,1.42,-0.02,0.01,-0.00,0.49,-0.44,-0.60,0.46,515
-1.80,9.75,1.42,-0.01,0.01,-0.00,0.49,-0.44,-0.60,0.46,519
-1.80,9.72,1.39,-0.01,0.01,-0.00,0.49,-0.44,-0.60,0.46,523
-1.76,9.72,1.46,-0.01,0.01,-0.00,0.49,-0.44,-0.60,0.46,527
-1.76,9.72,1.46,-0.01,0.00,0.00,0.49,-0.44,-0.60,0.46,531
-1.76,9.68,1.42,-0.01,0.00,0.00,0.49,-0.44,-0.60,0.46,535
-1.76,9.68,1.42,-0.00,0.00,0.01,0.49,-0.44,-0.60,0.46,539
-1.72,9.72,1.50,-0.00,0.00,0.01,0.49,-0.44,-0.60,0.46,543
-1.72,9.72,1.50,0.00,-0.00,0.00,0.49,-0.44,-0.60,0.46,548
-1.68,9.68,1.46,0.00,-0.00,0.00,0.49,-0.44,-0.60,0.46,551
-1.68,9.68,1.42,0.00,-0.00,0.00,0.49,-0.44,-0.60,0.46,556
-1.68,9.68,1.42,-0.00,0.00,-0.00,0.49,-0.44,-0.60,0.46,560
-1.72,9.72,1.42,-0.00,0.00,-0.00,0.49,-0.44,-0.60,0.46,565
-1.72,9.72,1.42,0.01,0.01,0.01,0.49,-0.44,-0.60,0.46,569
-1.72,9.72,1.35,0.01,0.01,0.01,0.49,-0.44,-0.60,0.46,574
-1.72,9.72,1.35,0.01,0.00,0.01,0.49,-0.44,-0.60,0.46,578
-1.84,9.75,1.39,0.01,0.00,0.01,0.49,-0.44,-0.60,0.46,582
-1.84,9.75,1.39,-0.00,-0.00,0.00,0.49,-0.44,-0.60,0.46,586
-1.72,9.75,1.42,-0.00,-0.00,0.00,0.49,-0.44,-0.60,0.46,591
-1.80,9.75,1.46,-0.00,-0.00,0.00,0.49,-0.44,-0.60,0.46,595
-1.80,9.75,1.46,-0.01,0.00,0.00,0.49,-0.44,-0.60,0.46,600
-1.80,9.68,1.39,-0.01,0.00,0.00,0.49,-0.44,-0.60,0.46,604
-1.80,9.68,1.39,3.20,-3.20,-3.20,0.49,-0.44,-0.60,0.46,608
-1.84,9.64,1.42,3.20,-3.20,-3.20,0.49,-0.44,-0.60,0.46,613
-1.84,9.64,1.42,0.13,-0.13,-0.12,0.49,-0.44,-0.60,0.46,617
-1.76,9.72,1.39,0.13,-0.13,-0.12,0.49,-0.44,-0.60,0.46,621
-1.76,9.68,1.46,0.13,-0.13,-0.12,0.49,-0.44,-0.60,0.46,625
-1.76,9.68,1.46,-0.11,0.12,0.13,0.49,-0.44,-0.60,0.46,629
-1.76,9.72,1.46,-0.11,0.12,0.13,0.49,-0.44,-0.60,0.46,633
