0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
-2.66,9.23,-1.51,0.00,0.00,0.00,0.00,0.00,0.00,
-2.62,9.23,-1.51,0.00,0.00,0.00,0.00,0.00,0.00,
-2.62,9.23,-1.51,0.00,0.00,0.00,0.00,0.00,0.00,
-2.58,9.23,-1.51,0.00,0.00,0.00,0.00,0.00,0.00,
-2.58,9.23,-1.55,0.00,0.00,0.00,0.00,0.00,0.00,
-2.58,9.19,-1.51,0.00,0.00,0.00,0.00,0.00,0.00,
-2.58,9.19,-1.51,0.00,0.00,0.00,0.00,0.00,0.00,
-2.58,9.19,-1.51,0.00,0.00,-0.00,0.00,0.00,0.00,
-2.58,9.19,-1.51,0.00,0.00,-0.00,0.00,0.00,0.00,
-2.66,9.19,-1.47,0.00,0.00,-0.00,0.00,0.00,0.00,
-2.66,9.19,-1.47,0.00,0.00,0.00,0.00,0.00,0.00,
-2.66,9.19,-1.47,-0.00,-0.00,0.00,0.00,0.00,0.00,
-2.66,9.19,-1.47,0.00,0.00,0.00,0.00,0.00,0.00,
-2.66,9.19,-1.47,0.00,0.00,0.01,0.00,0.00,0.00,
-2.69,9.07,-1.43,0.00,0.00,0.01,0.00,0.00,0.00,
-2.69,9.07,-1.43,0.00,-0.00,0.00,0.00,0.00,0.00,
-2.58,9.11,-1.39,0.00,-0.00,0.00,0.00,0.00,0.00,
-2.58,9.11,-1.39,-0.00,0.00,0.00,0.00,0.00,0.00,
-2.66,9.11,-1.43,-0.00,0.00,0.00,0.00,0.00,0.00,
-2.66,9.11,-1.43,0.00,-0.00,0.00,0.00,0.00,0.00,
-2.73,9.15,-1.47,0.00,-0.00,0.00,0.00,0.00,0.00,
-2.69,9.19,-1.51,0.00,-0.00,0.00,0.00,0.00,0.00,
-2.69,9.19,-1.51,0.00,-0.00,0.00,0.52,-0.55,-0.57,
-2.69,9.19,-1.51,0.00,-0.00,0.01,0.52,-0.55,-0.57,
-2.62,9.11,-1.59,0.00,-0.00,0.01,0.52,-0.55,-0.57,
-2.62,9.11,-1.59,0.00,-0.00,0.00,0.52,-0.55,-0.57,
-2.62,9.04,-1.63,0.00,-0.00,0.00,0.52,-0.55,-0.57,
-2.62,9.04,-1.63,0.00,-0.00,0.00,0.52,-0.55,-0.57,
-2.58,9.04,-1.59,0.00,-0.00,0.00,0.52,-0.55,-0.57,
-2.58,9.04,-1.51,0.00,-0.00,0.00,0.52,-0.55,-0.57,
-2.58,9.04,-1.51,-0.01,-0.00,0.00,0.52,-0.55,-0.57,
-2.58,9.04,-1.51,0.00,0.00,0.00,0.52,-0.55,-0.57,
-2.58,9.04,-1.51,0.00,0.00,0.00,0.52,-0.55,-0.57,
-2.58,9.04,-1.51,-0.00,0.00,0.00,0.52,-0.55,-0.57,
-2.58,9.04,-1.51,0.00,-0.00,0.00,0.52,-0.55,-0.57,
-2.66,9.07,-1.47,0.00,-0.00,0.00,0.52,-0.55,-0.57,
-2.66,9.07,-1.47,0.00,0.00,0.00,0.52,-0.55,-0.57,
-2.66,9.07,-1.43,0.00,0.00,0.00,0.52,-0.55,-0.57,
-2.66,9.07,-1.43,0.00,0.00,-0.00,0.52,-0.55,-0.57,
-2.66,9.04,-1.47,0.00,0.00,-0.00,0.52,-0.55,-0.57,
-2.66,9.04,-1.47,0.01,-0.00,-0.00,0.52,-0.55,-0.57,
-2.62,9.04,-1.55,0.01,-0.00,-0.00,0.52,-0.55,-0.57,
-2.62,9.04,-1.59,0.01,-0.00,-0.00,0.52,-0.55,-0.57,
-2.62,9.04,-1.59,0.01,-0.00,-0.00,0.52,-0.55,-0.58,
-2.62,9.04,-1.59,-0.00,0.00,-0.00,0.52,-0.55,-0.58,
-2.62,9.11,-1.47,-0.00,0.00,-0.00,0.52,-0.55,-0.58,
-2.62,9.11,-1.47,0.00,0.00,-0.00,0.52,-0.55,-0.58,
-2.62,9.11,-1.47,-0.00,0.00,0.00,0.52,-0.55,-0.58,
-2.73,9.15,-1.47,-0.00,0.00,0.00,0.52,-0.55,-0.58,
-2.73,9.15,-1.47,0.00,-0.00,-0.00,0.52,-0.55,-0.58,
-2.66,9.11,-1.51,0.00,-0.00,-0.00,0.52,-0.55,-0.58,
-2.66,9.11,-1.51,0.00,0.00,-0.00,0.52,-0.55,-0.58,
-2.66,9.11,-1.51,0.00,-0.00,-0.00,0.52,-0.55,-0.58,
-2.66,9.11,-1.51,-0.00,0.00,-0.00,0.52,-0.55,-0.58,
-2.66,9.11,-1.47,-0.00,0.00,-0.00,0.52,-0.55,-0.58,
-2.66,9.11,-1.47,0.01,-0.00,0.00,0.52,-0.55,-0.58,
-2.62,9.15,-1.39,0.01,-0.00,0.00,0.52,-0.55,-0.58,
-2.62,9.15,-1.39,0.00,-0.00,0.00,0.52,-0.55,-0.58,
-2.62,9.11,-1.51,0.00,-0.00,0.00,0.52,-0.55,-0.58,
-2.62,9.11,-1.51,0.00,-0.00,-0.00,0.52,-0.55,-0.58,
-2.62,9.11,-1.51,0.00,-0.00,0.00,0.52,-0.55,-0.58,
-2.62,9.11,-1.51,0.00,-0.00,0.00,0.52,-0.55,-0.58,
-2.62,9.11,-1.51,0.00,0.00,0.00,0.52,-0.55,-0.58,
-2.66,9.11,-1.51,0.00,0.00,0.00,0.52,-0.55,-0.58,
-2.66,9.11,-1.51,0.00,-0.00,-0.00,0.52,-0.55,-0.58,
-2.66,9.11,-1.51,0.00,0.00,0.00,0.52,-0.55,-0.58,
-2.66,9.11,-1.51,-0.00,-0.00,0.00,0.52,-0.55,-0.58,
-2.66,9.19,-1.43,-0.00,-0.00,0.00,0.52,-0.55,-0.58,
-2.66,9.19,-1.43,0.00,-0.01,0.00,0.52,-0.55,-0.58,
-2.66,9.23,-1.55,0.00,-0.01,0.00,0.52,-0.55,-0.58,
-2.66,9.23,-1.55,0.00,-0.00,0.00,0.52,-0.55,-0.58,
-2.66,9.23,-1.55,0.00,-0.00,0.00,0.52,-0.55,-0.58,
-2.62,9.57,-1.66,0.00,-0.00,0.00,0.52,-0.55,-0.58,
-2.62,9.57,-1.66,-0.01,0.00,0.01,0.52,-0.55,-0.58,
-2.62,9.99,-1.51,-0.01,0.00,0.01,0.52,-0.55,-0.58,
-2.62,9.99,-1.51,-0.03,-0.00,0.03,0.52,-0.55,-0.58,
-2.62,9.99,-1.51,-0.02,-0.00,0.03,0.52,-0.55,-0.58,
-2.85,10.34,-1.16,-0.02,-0.00,0.03,0.52,-0.55,-0.58,
-2.85,10.34,-1.16,0.01,-0.01,0.05,0.52,-0.55,-0.58,
-2.85,10.34,-1.16,0.02,-0.01,0.06,0.52,-0.55,-0.58,
-2.85,10.34,-1.16,0.02,-0.01,0.07,0.52,-0.55,-0.58,
-2.69,10.72,-1.82,0.02,-0.01,0.07,0.52,-0.55,-0.58,
-2.69,10.72,-1.82,-0.01,-0.01,0.10,0.52,-0.55,-0.58,
-2.73,10.45,-1.85,-0.01,-0.01,0.10,0.52,-0.55,-0.58,
-2.73,10.45,-1.85,-0.00,0.00,0.11,0.52,-0.55,-0.58,
-2.62,10.61,-1.85,-0.00,0.00,0.11,0.52,-0.55,-0.58,
-2.62,10.61,-1.85,-0.02,0.00,0.14,0.52,-0.55,-0.58,
-2.62,10.64,-1.93,-0.02,0.00,0.14,0.52,-0.55,-0.58,
-2.62,10.64,-1.93,-0.03,0.01,0.15,0.52,-0.55,-0.58,
-2.54,10.68,-1.82,-0.03,0.01,0.15,0.52,-0.55,-0.58,
-2.54,10.61,-1.66,-0.03,0.01,0.15,0.52,-0.55,-0.58,
-2.66,10.45,-1.78,-0.03,0.01,0.15,0.52,-0.55,-0.58,
-2.66,10.45,-1.78,-0.03,0.02,0.20,0.52,-0.55,-0.58,
-2.66,10.30,-1.85,-0.03,0.02,0.20,0.52,-0.55,-0.58,
-2.66,10.30,-1.85,-0.03,0.03,0.21,0.52,-0.55,-0.58,
